user_id,signup_date,country,company_size,plan_type,monthly_price,sessions_per_month,feature_usage_score,support_tickets,payment_failures,last_active_date,churned,churn_date,tenure_months,total_revenue,ltv_12m,industry,acquisition_channel,billing_period,seats_purchased,discount_pct,payment_method
U0002357,2025-01-27,NL,34,Starter,96.74,20,22,2,0,2025-12-31,0,NULL,12,1160.91,1161,SaaS,organic,monthly,8,6.55,card
U0002358,2024-04-23,SG,26,Starter,76.47,15,29,4,0,2025-12-31,0,NULL,21,1605.82,918,SaaS,organic,monthly,5,6.89,card
U0002359,2024-01-14,NL,12,Starter,51.61,14,20,1,0,2025-12-31,0,NULL,24,1238.72,619,FinTech,outbound,annual,3,18.57,card
U0002360,2024-01-28,AU,2,Pro,139.14,11,37,0,0,2024-10-31,1,2024-10-31,10,1391.38,1391,E-commerce,outbound,monthly,1,1.08,card
U0002361,2024-04-16,US,23,Pro,210.58,32,56,2,1,2025-12-31,0,NULL,21,4422.13,2527,Media,paid,monthly,7,16.62,card
U0002362,2024-06-12,US,38,Pro,256.84,35,61,0,0,2025-12-31,0,NULL,19,4880.01,3082,DevTools,partner,monthly,12,11.87,card
U0002363,2024-08-10,US,13,Pro,201.68,14,5,1,0,2025-10-31,1,2025-10-31,15,3025.14,2420,E-commerce,paid,monthly,4,6.36,card
U0002364,2024-03-07,US,75,Pro,291.94,58,77,0,1,2025-12-31,0,NULL,22,6422.66,3503,FinTech,organic,annual,17,10.12,invoice
U0002365,2024-01-14,US,17,Starter,65.69,24,42,1,0,2025-12-31,0,NULL,24,1576.59,788,E-commerce,organic,monthly,4,5.43,card
U0002366,2025-01-24,US,12,Business,405.62,26,17,1,3,2025-12-31,0,NULL,12,4867.43,4867,SaaS,paid,monthly,4,15.62,card
U0002367,2024-06-15,SG,44,Business,478.81,56,60,1,0,2025-12-31,0,NULL,19,9097.42,5746,DevTools,marketplace,monthly,12,19.57,card
U0002368,2024-08-25,AU,7,Starter,51.26,5,33,1,0,2025-12-31,0,NULL,17,871.49,615,E-commerce,organic,monthly,2,15.76,card
U0002369,2024-07-10,CA,37,Pro,202.79,25,27,1,0,2025-12-31,0,NULL,18,3650.26,2434,EdTech,partner,annual,9,9.52,card
U0002370,2024-01-05,US,168,Pro,544.34,40,28,3,0,2025-12-31,0,NULL,24,13064.07,6532,Media,partner,annual,52,17.07,invoice
U0002371,2024-01-08,GB,41,Pro,271.01,35,58,0,0,2025-12-31,0,NULL,24,6504.32,3252,Logistics,organic,monthly,13,7.45,invoice
U0002372,2024-06-11,GB,18,Business,460.92,26,30,2,0,2025-12-31,0,NULL,19,8757.43,5531,SaaS,marketplace,monthly,6,10.78,card
U0002373,2024-03-11,NL,49,Starter,82.98,15,2,1,0,2025-12-31,0,NULL,22,1825.64,996,DevTools,marketplace,monthly,9,14.43,card
U0002374,2024-11-15,CA,67,Business,770.53,77,55,1,1,2025-12-31,0,NULL,14,10787.37,9246,SaaS,marketplace,monthly,23,10.35,card
U0002375,2024-04-04,US,22,Starter,70.15,17,21,1,0,2025-12-31,0,NULL,21,1473.23,842,Logistics,marketplace,monthly,5,15.28,card
U0002376,2024-06-20,US,29,Enterprise,1313.86,32,29,0,3,2024-10-31,1,2024-10-31,5,6569.28,6569,E-commerce,organic,monthly,12,13.82,card
U0002377,2025-01-25,US,44,Pro,217.71,29,33,2,0,2025-12-31,0,NULL,12,2612.54,2613,Logistics,marketplace,annual,9,5.39,card
U0002378,2024-03-16,GB,65,Starter,92.09,41,69,2,0,2024-03-31,1,2024-03-31,1,92.09,92,Logistics,paid,monthly,10,10.10,card
U0002379,2024-04-11,FR,16,Pro,187.91,46,89,1,0,2025-12-31,0,NULL,21,3946.11,2255,Media,organic,monthly,4,6.14,card
U0002380,2024-06-01,US,26,Starter,78.41,15,37,0,0,2025-12-31,0,NULL,19,1489.84,941,DevTools,organic,monthly,5,3.56,card
U0002381,2024-09-01,NL,79,Starter,127.68,50,72,1,0,2025-12-31,0,NULL,16,2042.83,1532,DevTools,organic,monthly,15,11.43,card
U0002382,2024-07-23,AU,29,Pro,224.25,28,30,2,0,2025-08-31,1,2025-08-31,14,3139.50,2691,Health,organic,monthly,7,8.31,card
U0002383,2024-05-24,DE,19,Starter,71.81,21,37,0,0,2025-12-31,0,NULL,20,1436.25,862,DevTools,organic,monthly,4,2.60,card
U0002384,2024-06-04,US,153,Pro,482.46,27,22,0,0,2025-12-31,0,NULL,19,9166.73,5790,SaaS,marketplace,annual,39,13.69,invoice
U0002385,2024-04-08,CA,8,Starter,47.64,7,15,4,0,2025-10-31,1,2025-10-31,19,905.19,572,FinTech,organic,monthly,2,16.10,card
U0002386,2024-10-12,CA,19,Starter,69.40,30,68,1,0,2025-12-31,0,NULL,15,1041.07,833,E-commerce,organic,monthly,4,7.50,card
U0002387,2024-10-03,AU,47,Business,459.95,33,17,0,0,2025-10-31,1,2025-10-31,13,5979.34,5519,SaaS,paid,monthly,13,17.91,card
U0002388,2024-01-13,US,63,Pro,260.78,35,19,0,0,2025-12-31,0,NULL,24,6258.74,3129,SaaS,marketplace,monthly,13,8.30,card
U0002389,2024-11-24,US,10,Pro,136.70,11,44,5,0,2025-12-31,0,NULL,14,1913.85,1640,FinTech,outbound,annual,2,2.68,card
U0002390,2024-06-08,US,25,Starter,74.54,37,65,1,0,2025-12-31,0,NULL,19,1416.27,894,DevTools,paid,annual,6,4.40,card
U0002391,2024-03-17,US,35,Starter,70.54,20,19,2,0,2025-12-31,0,NULL,22,1551.78,846,Logistics,organic,monthly,5,11.92,card
U0002392,2024-11-23,US,11,Business,427.79,9,1,0,0,2025-12-31,0,NULL,14,5988.99,5133,Media,outbound,monthly,4,10.88,card
U0002393,2024-03-21,US,29,Pro,221.87,29,28,1,0,2025-12-31,0,NULL,22,4881.13,2662,E-commerce,paid,monthly,7,2.28,card
U0002394,2024-08-20,US,21,Pro,167.52,20,23,1,0,2024-11-30,1,2024-11-30,4,670.06,670,Logistics,organic,monthly,5,11.20,invoice
U0002395,2024-06-11,GB,10,Starter,60.42,28,75,0,1,2025-12-31,0,NULL,19,1147.97,725,Health,organic,monthly,2,2.86,card
U0002396,2024-09-05,US,6,Starter,55.94,14,52,2,0,2025-12-31,0,NULL,16,895.10,671,E-commerce,organic,monthly,1,1.29,card
U0002397,2024-07-25,AU,24,Pro,201.77,32,58,0,0,2025-12-31,0,NULL,18,3631.81,2421,Logistics,paid,annual,6,2.44,card
U0002398,2024-05-04,US,36,Pro,238.09,30,22,0,0,2025-04-30,1,2025-04-30,12,2857.12,2857,SaaS,organic,monthly,11,6.83,card
U0002399,2024-08-25,CA,10,Starter,57.52,8,24,1,0,2025-12-31,1,2025-12-31,17,977.79,690,SaaS,organic,monthly,2,6.75,card
U0002400,2024-02-20,BR,11,Pro,176.52,17,13,1,0,2024-09-30,1,2024-09-30,8,1412.16,1412,Logistics,paid,monthly,3,3.30,card
U0002401,2024-09-23,GB,8,Starter,56.80,21,37,1,0,2025-12-31,0,NULL,16,908.85,682,Health,paid,monthly,1,6.60,invoice
U0002402,2024-03-11,IN,4,Pro,157.03,5,4,3,1,2025-04-30,1,2025-04-30,14,2198.42,1884,SaaS,organic,monthly,1,6.07,card
U0002403,2025-01-11,US,19,Enterprise,1381.40,33,19,2,0,2025-12-31,0,NULL,12,16576.86,16577,E-commerce,organic,monthly,7,4.25,card
U0002404,2024-01-01,US,27,Starter,72.28,35,61,1,0,2025-12-31,0,NULL,24,1734.83,867,Media,organic,annual,5,5.44,invoice
U0002405,2024-12-16,US,54,Business,559.84,40,43,1,0,2025-12-31,0,NULL,13,7277.95,6718,EdTech,partner,monthly,19,22.24,card
U0002406,2024-11-14,GB,7,Starter,46.81,8,29,2,0,2025-12-31,0,NULL,14,655.29,562,FinTech,organic,monthly,1,4.93,card
U0002407,2024-02-13,US,41,Pro,252.33,30,38,1,0,2025-12-31,0,NULL,23,5803.59,3028,E-commerce,organic,monthly,12,12.87,card
U0002408,2025-01-10,GB,26,Starter,80.70,28,51,0,0,2025-12-31,0,NULL,12,968.45,968,Health,paid,monthly,5,2.30,card
U0002409,2024-03-01,US,13,Pro,183.85,27,37,1,0,2025-12-31,0,NULL,22,4044.67,2206,E-commerce,paid,monthly,4,10.40,card
U0002410,2024-04-23,US,33,Pro,229.29,21,52,2,0,2025-12-31,0,NULL,21,4815.08,2751,Media,outbound,annual,10,11.29,card
U0002411,2024-02-16,AU,16,Pro,193.16,23,28,2,1,2025-12-31,0,NULL,23,4442.67,2318,FinTech,paid,monthly,5,6.75,invoice
U0002412,2024-03-14,NL,72,Starter,145.76,24,19,2,0,2025-12-31,0,NULL,22,3206.76,1749,SaaS,paid,monthly,18,7.13,invoice
U0002413,2025-01-12,US,17,Starter,63.83,19,44,0,1,2025-12-31,0,NULL,12,765.94,766,DevTools,organic,monthly,4,12.09,card
U0002414,2024-02-12,AU,41,Starter,95.66,30,56,1,0,2025-12-31,0,NULL,23,2200.27,1148,SaaS,organic,monthly,8,8.22,invoice
U0002415,2024-03-06,US,213,Enterprise,2621.16,72,48,2,0,2025-12-31,0,NULL,22,57665.61,31454,Media,organic,annual,89,21.65,invoice
U0002416,2024-09-20,AU,28,Pro,206.71,13,18,2,0,2024-12-31,1,2024-12-31,4,826.85,827,DevTools,outbound,monthly,9,16.85,card
U0002417,2024-09-24,FR,24,Starter,73.86,13,29,2,0,2025-04-30,1,2025-04-30,8,590.91,591,E-commerce,organic,monthly,5,9.25,invoice
U0002418,2024-11-16,AU,38,Pro,238.63,45,69,0,0,2025-12-31,0,NULL,14,3340.84,2864,SaaS,outbound,monthly,10,8.89,card
U0002419,2024-03-03,SG,17,Business,490.81,24,38,3,0,2025-12-31,0,NULL,22,10797.72,5890,E-commerce,partner,monthly,6,6.38,card
U0002420,2024-10-19,US,21,Starter,63.78,17,39,3,0,2025-12-31,0,NULL,15,956.68,765,Media,outbound,monthly,4,4.46,card
U0002421,2024-03-08,BR,54,Business,623.05,46,41,3,0,2025-12-31,0,NULL,22,13707.13,7477,E-commerce,partner,monthly,15,15.10,invoice
U0002422,2024-03-19,US,10,Starter,58.34,18,28,3,0,2025-12-31,0,NULL,22,1283.40,700,Media,organic,monthly,3,10.43,invoice
U0002423,2024-03-09,IN,68,Pro,276.40,50,47,0,0,2025-12-31,0,NULL,22,6080.70,3317,EdTech,organic,monthly,15,12.25,card
U0002424,2024-12-22,US,13,Starter,50.91,20,44,0,0,2025-12-31,0,NULL,13,661.81,611,EdTech,marketplace,annual,3,12.36,card
U0002425,2025-01-05,US,7,Starter,60.44,14,21,0,0,2025-12-31,0,NULL,12,725.30,725,SaaS,organic,monthly,2,2.71,card
U0002426,2024-07-19,GB,119,Pro,336.01,45,31,3,0,2025-12-31,0,NULL,18,6048.11,4032,E-commerce,organic,annual,28,12.71,card
U0002427,2024-01-22,US,7,Starter,59.08,11,33,0,1,2025-12-31,0,NULL,24,1417.91,709,SaaS,paid,monthly,2,4.21,card
U0002428,2024-05-22,IN,14,Starter,60.40,18,62,0,0,2025-12-31,0,NULL,20,1207.99,725,FinTech,outbound,monthly,3,7.42,card
U0002429,2024-12-26,US,42,Starter,92.31,28,45,0,0,2025-12-31,0,NULL,13,1200.00,1108,FinTech,organic,monthly,10,11.02,card
U0002430,2024-11-27,US,23,Business,433.38,32,19,1,0,2025-08-31,1,2025-08-31,10,4333.77,4334,SaaS,partner,monthly,7,14.98,card
U0002431,2024-03-06,DE,83,Business,754.64,24,17,1,0,2025-11-30,1,2025-11-30,21,15847.41,9056,DevTools,paid,monthly,22,6.15,card
U0002432,2024-03-24,IN,25,Starter,71.03,38,68,0,0,2025-12-31,0,NULL,22,1562.76,852,EdTech,paid,monthly,5,4.66,card
U0002433,2024-01-03,SG,19,Starter,70.10,21,59,1,0,2025-12-31,0,NULL,24,1682.35,841,FinTech,partner,monthly,4,4.87,card
U0002434,2024-06-13,DE,23,Pro,192.26,28,40,1,0,2025-12-31,0,NULL,19,3652.95,2307,Media,organic,monthly,6,11.89,card
U0002435,2024-03-15,US,22,Starter,50.88,25,42,0,0,2025-03-31,1,2025-03-31,13,661.50,611,FinTech,marketplace,annual,3,8.59,card
U0002436,2024-10-08,US,50,Pro,227.18,31,32,3,0,2024-12-31,1,2024-12-31,3,681.54,682,EdTech,paid,monthly,14,19.58,card
U0002437,2024-05-10,FR,19,Starter,74.31,31,67,0,0,2025-12-31,0,NULL,20,1486.17,892,E-commerce,organic,monthly,4,2.06,card
U0002438,2024-10-17,US,59,Pro,327.61,27,23,0,0,2025-12-31,0,NULL,15,4914.13,3931,SaaS,organic,monthly,18,9.16,invoice
U0002439,2024-07-06,IN,34,Pro,273.76,35,82,0,0,2025-12-31,0,NULL,18,4927.65,3285,SaaS,outbound,monthly,11,9.44,card
U0002440,2024-09-21,IN,17,Starter,54.49,31,78,0,0,2025-12-31,0,NULL,16,871.79,654,Health,organic,monthly,2,15.05,card
U0002441,2024-08-23,AU,51,Business,680.27,38,51,1,0,2025-12-31,0,NULL,17,11564.58,8163,EdTech,organic,monthly,18,8.35,card
U0002442,2025-01-01,SG,5,Starter,50.04,5,19,3,0,2025-12-31,0,NULL,12,600.44,600,SaaS,organic,monthly,1,6.62,card
U0002443,2024-09-13,GB,36,Starter,93.19,15,24,0,1,2025-12-31,0,NULL,16,1491.09,1118,SaaS,paid,monthly,9,6.50,card
U0002444,2024-05-19,NL,16,Business,418.00,37,33,1,0,2025-12-31,0,NULL,20,8359.99,5016,Health,outbound,monthly,5,12.92,card
U0002445,2024-08-11,US,14,Pro,165.61,20,49,5,0,2024-12-31,1,2024-12-31,5,828.07,828,FinTech,outbound,monthly,3,3.46,invoice
U0002446,2024-07-06,US,6,Starter,56.09,9,19,2,1,2025-12-31,0,NULL,18,1009.54,673,E-commerce,marketplace,monthly,2,9.17,invoice
U0002447,2024-05-07,DE,34,Pro,223.51,32,19,2,0,2025-04-30,1,2025-04-30,12,2682.11,2682,Logistics,partner,monthly,8,7.76,card
U0002448,2024-03-16,BR,184,Business,858.96,46,26,0,0,2025-12-31,0,NULL,22,18897.19,10308,SaaS,organic,annual,52,16.68,invoice
U0002449,2024-05-28,US,29,Business,492.67,26,38,0,0,2025-12-31,0,NULL,20,9853.32,5912,SaaS,outbound,monthly,9,5.66,card
U0002450,2024-10-07,IN,28,Pro,191.88,38,49,1,0,2025-12-31,0,NULL,15,2878.26,2303,SaaS,organic,monthly,7,18.80,card
U0002451,2024-03-22,US,7,Pro,155.82,18,58,1,0,2025-12-31,0,NULL,22,3428.09,1870,E-commerce,organic,monthly,2,6.57,card
U0002452,2024-12-20,BR,88,Starter,101.68,22,44,1,0,2025-12-31,0,NULL,13,1321.82,1220,SaaS,organic,annual,15,10.75,card
U0002453,2024-06-24,IN,40,Pro,236.98,28,24,5,0,2025-12-31,0,NULL,19,4502.62,2844,DevTools,partner,monthly,10,8.31,card
U0002454,2024-06-06,BR,19,Starter,66.72,27,35,3,0,2025-12-31,0,NULL,19,1267.68,801,EdTech,paid,monthly,4,8.17,card
U0002455,2024-02-18,DE,72,Pro,275.21,38,24,0,0,2025-12-31,0,NULL,23,6329.84,3303,FinTech,organic,annual,18,10.72,card
U0002456,2024-10-13,US,31,Pro,231.31,32,12,1,2,2025-12-31,0,NULL,15,3469.72,2776,EdTech,marketplace,monthly,7,11.56,card
U0002457,2024-06-12,US,11,Business,384.60,34,41,2,0,2025-12-31,0,NULL,19,7307.41,4615,Health,organic,annual,3,4.89,card
U0002458,2025-01-15,US,34,Pro,206.80,25,38,2,0,2025-12-31,0,NULL,12,2481.58,2482,Media,paid,annual,9,13.95,invoice
U0002459,2024-04-09,FR,20,Pro,173.28,22,22,2,0,2025-12-31,0,NULL,21,3638.98,2079,EdTech,outbound,monthly,5,3.84,card
U0002460,2024-03-28,US,107,Pro,307.03,58,50,3,0,2025-12-31,0,NULL,22,6754.66,3684,E-commerce,organic,annual,22,8.42,card
U0002461,2024-09-02,GB,15,Starter,47.61,15,34,1,0,2025-12-31,0,NULL,16,761.72,571,SaaS,marketplace,annual,2,8.20,card
U0002462,2024-08-06,US,40,Pro,289.14,40,47,1,0,2025-12-31,0,NULL,17,4915.42,3470,E-commerce,marketplace,monthly,12,3.62,card
U0002463,2024-03-27,FR,18,Starter,61.92,22,62,0,0,2025-12-31,0,NULL,22,1362.32,743,SaaS,partner,monthly,5,15.15,card
U0002464,2025-01-23,US,26,Business,510.36,20,21,2,0,2025-12-31,0,NULL,12,6124.30,6124,DevTools,organic,monthly,10,13.14,card
U0002465,2024-08-09,US,12,Starter,56.71,18,45,0,0,2025-12-31,0,NULL,17,964.11,681,SaaS,partner,monthly,2,9.20,card
U0002466,2024-02-16,BR,16,Pro,179.61,12,14,1,0,2024-12-31,1,2024-12-31,11,1975.67,1976,DevTools,organic,monthly,5,15.92,card
U0002467,2024-07-28,US,7,Starter,50.48,26,97,0,0,2025-12-31,0,NULL,18,908.68,606,SaaS,organic,monthly,1,3.49,card
U0002468,2024-04-21,GB,20,Starter,59.16,15,46,2,1,2025-12-31,0,NULL,21,1242.36,710,DevTools,paid,monthly,3,1.06,card
U0002469,2024-06-10,IN,30,Business,505.71,24,27,4,1,2025-05-31,1,2025-05-31,12,6068.55,6069,E-commerce,outbound,annual,10,11.50,card
U0002470,2024-11-24,CA,37,Pro,246.77,29,21,1,0,2025-12-31,0,NULL,14,3454.85,2961,Health,organic,monthly,10,5.54,card
U0002471,2024-12-07,GB,27,Pro,238.12,45,65,2,0,2025-12-31,0,NULL,13,3095.54,2857,FinTech,marketplace,monthly,8,9.56,invoice
U0002472,2024-11-17,US,58,Business,630.60,35,20,0,0,2025-12-31,0,NULL,14,8828.40,7567,SaaS,paid,monthly,17,9.83,invoice
U0002473,2024-06-24,BR,10,Starter,51.08,17,37,0,0,2025-12-31,0,NULL,19,970.59,613,E-commerce,organic,monthly,2,13.40,card
U0002474,2024-05-03,NL,16,Pro,184.83,19,50,1,0,2025-12-31,0,NULL,20,3696.61,2218,SaaS,organic,monthly,4,14.17,card
U0002475,2024-10-16,IN,12,Starter,60.79,11,32,3,0,2025-12-31,0,NULL,15,911.91,730,E-commerce,marketplace,monthly,2,11.09,card
U0002476,2024-05-27,IN,5,Pro,157.51,8,52,1,0,2025-12-31,0,NULL,20,3150.22,1890,FinTech,organic,monthly,1,6.86,card
U0002477,2024-02-19,BR,12,Starter,53.28,23,80,0,0,2025-12-31,0,NULL,23,1225.43,639,Media,organic,monthly,2,10.10,card
U0002478,2024-03-07,BR,3,Pro,129.89,9,53,0,0,2025-12-31,0,NULL,22,2857.48,1559,DevTools,organic,monthly,1,11.22,card
U0002479,2024-03-10,GB,16,Starter,60.83,17,60,1,0,2025-12-31,0,NULL,22,1338.17,730,Health,paid,monthly,3,7.58,invoice
U0002480,2024-01-17,US,38,Pro,204.37,18,18,1,0,2025-12-31,0,NULL,24,4904.98,2452,SaaS,organic,annual,10,12.59,card
U0002481,2024-08-02,GB,31,Pro,210.93,36,69,1,0,2025-12-31,0,NULL,17,3585.82,2531,EdTech,partner,monthly,10,14.80,card
U0002482,2025-01-14,US,4,Starter,42.31,10,21,1,0,2025-11-30,1,2025-11-30,11,465.45,465,SaaS,paid,annual,1,12.10,card
U0002483,2024-01-08,US,114,Business,663.37,63,49,2,1,2025-12-31,0,NULL,24,15920.87,7960,Media,organic,annual,38,23.16,card
U0002484,2024-07-10,CA,48,Starter,97.19,21,33,0,0,2025-06-30,1,2025-06-30,12,1166.32,1166,Media,organic,monthly,10,8.24,invoice
U0002485,2025-01-22,AU,10,Starter,54.63,8,25,0,0,2025-12-31,0,NULL,12,655.55,656,FinTech,paid,monthly,2,9.41,invoice
U0002486,2024-05-02,CA,5,Pro,157.56,13,29,3,0,2025-12-31,0,NULL,20,3151.13,1891,SaaS,paid,monthly,1,4.07,card
U0002487,2024-01-11,DE,29,Starter,69.65,26,38,1,0,2025-06-30,1,2025-06-30,18,1253.64,836,SaaS,outbound,monthly,5,5.83,card
U0002488,2024-03-12,US,26,Starter,58.12,20,20,2,0,2025-12-31,0,NULL,22,1278.54,697,FinTech,outbound,monthly,4,15.20,card
U0002489,2024-09-16,US,14,Starter,63.68,10,8,3,0,2025-12-31,0,NULL,16,1018.87,764,Media,organic,monthly,3,9.91,card
U0002490,2025-01-05,NL,15,Starter,57.06,21,56,0,0,2025-12-31,0,NULL,12,684.76,685,FinTech,marketplace,annual,3,3.18,invoice
U0002491,2024-06-22,NL,24,Starter,75.91,13,21,1,1,2025-12-31,0,NULL,19,1442.33,911,SaaS,outbound,monthly,5,3.70,card
U0002492,2024-02-09,US,35,Starter,83.78,11,8,1,0,2024-03-31,1,2024-03-31,2,167.56,168,SaaS,marketplace,monthly,8,8.23,card
U0002493,2024-11-19,US,100,Pro,356.19,49,39,1,0,2025-12-31,0,NULL,14,4986.70,4274,FinTech,marketplace,annual,31,14.90,card
U0002494,2024-07-17,US,9,Starter,57.14,11,31,2,0,2025-12-31,0,NULL,18,1028.50,686,SaaS,partner,monthly,2,4.95,card
U0002495,2024-05-07,US,12,Starter,59.71,18,64,0,0,2025-12-31,0,NULL,20,1194.13,716,Health,marketplace,monthly,2,10.13,card
U0002496,2024-06-23,GB,28,Starter,68.50,19,40,3,1,2025-12-31,0,NULL,19,1301.54,822,Media,partner,monthly,5,9.47,card
U0002497,2025-01-05,US,20,Starter,59.73,34,83,1,0,2025-12-31,0,NULL,12,716.81,717,E-commerce,partner,annual,4,4.08,card
U0002498,2024-03-12,BR,1,Pro,135.49,3,59,0,0,2025-12-31,0,NULL,22,2980.72,1626,SaaS,organic,monthly,1,16.08,card
U0002499,2024-09-11,US,28,Starter,82.13,18,50,0,0,2024-10-31,1,2024-10-31,2,164.26,164,Health,outbound,monthly,7,9.07,card
U0002500,2025-01-13,GB,110,Pro,386.17,30,22,1,0,2025-12-31,0,NULL,12,4633.98,4634,SaaS,partner,annual,29,17.16,invoice
U0002501,2024-01-20,US,62,Starter,91.58,36,71,2,0,2025-12-31,0,NULL,24,2197.98,1099,EdTech,organic,monthly,11,20.36,card
U0002502,2024-10-26,US,101,Pro,335.20,47,56,1,0,2025-12-31,0,NULL,15,5028.04,4022,Health,organic,annual,28,15.42,card
U0002503,2024-02-08,IN,29,Business,504.09,42,36,2,0,2024-09-30,1,2024-09-30,8,4032.75,4033,DevTools,marketplace,monthly,10,15.25,card
U0002504,2024-04-27,US,43,Pro,206.47,16,10,2,0,2025-10-31,1,2025-10-31,19,3922.97,2478,FinTech,organic,annual,9,9.79,card
U0002505,2024-04-10,DE,6,Pro,153.10,27,54,1,0,2025-04-30,1,2025-04-30,13,1990.30,1837,DevTools,outbound,monthly,1,2.57,card
U0002506,2024-04-16,DE,6,Pro,163.52,9,15,0,0,2025-12-31,0,NULL,21,3433.84,1962,SaaS,partner,annual,2,3.69,card
U0002507,2024-04-04,DE,11,Pro,184.69,16,25,1,0,2024-08-31,1,2024-08-31,5,923.43,923,Media,organic,monthly,3,2.07,invoice
U0002508,2024-01-14,GB,2,Starter,48.20,6,13,2,0,2024-10-31,1,2024-10-31,10,481.97,482,FinTech,organic,monthly,1,8.96,card
U0002509,2024-12-08,FR,30,Pro,208.12,32,53,3,1,2025-12-31,0,NULL,13,2705.53,2497,SaaS,marketplace,monthly,7,4.17,card
U0002510,2024-04-22,US,13,Pro,175.81,16,27,4,0,2025-12-31,0,NULL,21,3692.02,2110,Logistics,partner,monthly,4,10.54,card
U0002511,2024-09-21,US,26,Starter,70.21,19,28,2,0,2025-12-31,0,NULL,16,1123.34,843,Media,marketplace,monthly,5,7.00,invoice
U0002512,2024-06-17,IN,25,Pro,201.78,18,26,0,0,2025-11-30,1,2025-11-30,18,3631.99,2421,E-commerce,outbound,monthly,6,8.55,card
U0002513,2024-11-28,US,34,Business,534.85,43,51,1,0,2025-12-31,0,NULL,14,7487.95,6418,SaaS,paid,monthly,9,6.20,card
U0002514,2024-12-10,IN,49,Pro,268.23,29,54,2,0,2025-12-31,0,NULL,13,3486.98,3219,E-commerce,organic,monthly,12,10.43,card
U0002515,2024-08-11,BR,13,Pro,153.48,33,34,1,0,2025-12-31,0,NULL,17,2609.21,1842,SaaS,marketplace,monthly,3,7.01,card
U0002516,2024-03-01,DE,10,Pro,157.49,15,30,1,0,2025-12-31,0,NULL,22,3464.81,1890,FinTech,organic,monthly,3,15.25,invoice
U0002517,2024-02-03,US,7,Pro,161.08,18,43,1,0,2025-12-31,0,NULL,23,3704.87,1933,Media,partner,monthly,2,3.03,card
U0002518,2024-04-11,GB,26,Starter,76.34,15,28,0,0,2025-12-31,0,NULL,21,1603.08,916,DevTools,organic,monthly,5,1.98,card
U0002519,2024-07-04,GB,12,Pro,164.91,29,38,1,0,2025-12-31,0,NULL,18,2968.34,1979,Media,outbound,monthly,3,5.34,card
U0002520,2024-05-28,CA,5,Pro,142.04,15,40,0,0,2025-05-31,1,2025-05-31,13,1846.48,1704,SaaS,organic,monthly,1,3.31,invoice
U0002521,2024-09-20,NL,16,Pro,151.38,23,36,4,0,2025-12-31,0,NULL,16,2422.14,1817,Health,partner,monthly,4,13.62,card
U0002522,2024-06-24,US,28,Starter,70.23,32,53,1,0,2025-12-31,0,NULL,19,1334.39,843,Logistics,organic,monthly,4,9.83,card
U0002523,2024-12-07,US,34,Pro,225.38,20,4,2,0,2025-11-30,1,2025-11-30,12,2704.55,2705,E-commerce,marketplace,monthly,10,7.36,card
U0002524,2024-12-20,US,8,Pro,162.05,14,22,1,1,2025-09-30,1,2025-09-30,10,1620.49,1620,SaaS,organic,monthly,2,6.13,card
U0002525,2024-05-27,NL,7,Pro,175.45,17,35,0,0,2025-12-31,0,NULL,20,3509.09,2105,FinTech,marketplace,monthly,2,8.69,card
U0002526,2024-04-18,US,20,Pro,165.45,35,62,2,0,2025-12-31,0,NULL,21,3474.53,1985,EdTech,marketplace,monthly,4,9.15,card
U0002527,2024-02-11,US,22,Pro,189.39,45,74,1,0,2025-12-31,0,NULL,23,4355.97,2273,E-commerce,organic,monthly,5,7.14,card
U0002528,2024-03-10,US,11,Pro,172.73,14,21,2,1,2025-12-31,0,NULL,22,3800.00,2073,E-commerce,organic,monthly,3,4.14,invoice
U0002529,2024-04-21,FR,34,Pro,207.86,24,17,3,0,2025-12-31,0,NULL,21,4364.97,2494,FinTech,paid,monthly,7,10.38,card
U0002530,2024-11-26,GB,10,Starter,54.21,29,88,0,0,2025-12-31,0,NULL,14,758.90,650,DevTools,partner,monthly,2,16.12,card
U0002531,2024-03-12,IN,37,Starter,73.35,20,34,1,1,2025-12-31,0,NULL,22,1613.70,880,E-commerce,organic,monthly,6,3.44,invoice
U0002532,2024-01-27,FR,72,Starter,97.50,28,39,0,0,2025-02-28,1,2025-02-28,14,1365.06,1170,E-commerce,marketplace,monthly,11,10.11,card
U0002533,2024-05-19,CA,6,Starter,53.20,16,52,0,0,2025-12-31,0,NULL,20,1064.07,638,SaaS,marketplace,monthly,1,4.39,card
U0002534,2024-04-08,CA,40,Pro,274.17,18,14,5,0,2025-12-31,0,NULL,21,5757.66,3290,EdTech,organic,monthly,10,5.74,card
U0002535,2024-08-03,GB,24,Starter,67.42,7,17,4,0,2025-12-31,0,NULL,17,1146.12,809,SaaS,organic,monthly,4,10.43,card
U0002536,2024-09-25,US,9,Pro,164.80,23,49,0,0,2025-12-31,0,NULL,16,2636.77,1978,SaaS,organic,monthly,3,8.19,card
U0002537,2024-09-02,US,18,Starter,61.48,21,46,0,0,2025-12-31,0,NULL,16,983.71,738,E-commerce,partner,monthly,3,4.32,card
U0002538,2024-04-04,US,45,Starter,91.18,16,26,0,0,2024-12-31,1,2024-12-31,9,820.63,821,SaaS,organic,annual,11,7.02,invoice
